source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon
116186,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,4270.118001,8.86E-05,T of CO2 per VKT,78.62175062,km,,4.82E+07,vehicle km traveled (VKT),,,Kyonpyaw Urban Area in Bassein District,,17.3076625,95.1896052
116186,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.728313795,3.59E-08,T of CH4 per VKT,78.62175062,km,,4.82E+07,vehicle km traveled (VKT),,,Kyonpyaw Urban Area in Bassein District,,17.3076625,95.1896052
116186,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,4483.690588,5.40E-09,,78.62175062,km,,4.82E+07,vehicle km traveled (VKT),,,Kyonpyaw Urban Area in Bassein District,,17.3076625,95.1896052
116186,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,4392.608451,5.40E-09,,78.62175062,km,,4.82E+07,vehicle km traveled (VKT),,,Kyonpyaw Urban Area in Bassein District,,17.3076625,95.1896052
116235,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.241997954,5.40E-09,T of N2O per VKT,76.12238898,km,,4.48E+07,vehicle km traveled (VKT),,,Myan Aung Urban Area in Hinthada District,,18.28786543,95.31777687
116235,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,3974.085784,8.86E-05,T of CO2 per VKT,76.12238898,km,,4.48E+07,vehicle km traveled (VKT),,,Myan Aung Urban Area in Hinthada District,,18.28786543,95.31777687
116235,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.608495897,3.59E-08,T of CH4 per VKT,76.12238898,km,,4.48E+07,vehicle km traveled (VKT),,,Myan Aung Urban Area in Hinthada District,,18.28786543,95.31777687
116235,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,4172.852137,5.40E-09,,76.12238898,km,,4.48E+07,vehicle km traveled (VKT),,,Myan Aung Urban Area in Hinthada District,,18.28786543,95.31777687
116235,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,4088.084404,5.40E-09,,76.12238898,km,,4.48E+07,vehicle km traveled (VKT),,,Myan Aung Urban Area in Hinthada District,,18.28786543,95.31777687
116235,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.256737565,5.40E-09,T of N2O per VKT,76.13360717,km,,4.76E+07,vehicle km traveled (VKT),,,Myan Aung Urban Area in Hinthada District,,18.28786543,95.31777687
116235,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,4216.139392,8.86E-05,T of CO2 per VKT,76.13360717,km,,4.76E+07,vehicle km traveled (VKT),,,Myan Aung Urban Area in Hinthada District,,18.28786543,95.31777687
116235,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.706466161,3.59E-08,T of CH4 per VKT,76.13360717,km,,4.76E+07,vehicle km traveled (VKT),,,Myan Aung Urban Area in Hinthada District,,18.28786543,95.31777687
116235,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,4427.012205,5.40E-09,,76.13360717,km,,4.76E+07,vehicle km traveled (VKT),,,Myan Aung Urban Area in Hinthada District,,18.28786543,95.31777687
116235,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,4337.081439,5.40E-09,,76.13360717,km,,4.76E+07,vehicle km traveled (VKT),,,Myan Aung Urban Area in Hinthada District,,18.28786543,95.31777687
115680,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.242871437,5.40E-09,T of N2O per VKT,91.80314981,km,,4.50E+07,vehicle km traveled (VKT),,,Kyaung Kone Urban Area in Bassein District,,17.10190033,95.18573081
115680,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,3988.4301,8.86E-05,T of CO2 per VKT,91.80314981,km,,4.50E+07,vehicle km traveled (VKT),,,Kyaung Kone Urban Area in Bassein District,,17.10190033,95.18573081
115680,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.614301703,3.59E-08,T of CH4 per VKT,91.80314981,km,,4.50E+07,vehicle km traveled (VKT),,,Kyaung Kone Urban Area in Bassein District,,17.10190033,95.18573081
115680,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,4187.913893,5.40E-09,,91.80314981,km,,4.50E+07,vehicle km traveled (VKT),,,Kyaung Kone Urban Area in Bassein District,,17.10190033,95.18573081
115680,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,4102.840193,5.40E-09,,91.80314981,km,,4.50E+07,vehicle km traveled (VKT),,,Kyaung Kone Urban Area in Bassein District,,17.10190033,95.18573081
115680,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.241046082,5.40E-09,T of N2O per VKT,92.18696114,km,,4.47E+07,vehicle km traveled (VKT),,,Kyaung Kone Urban Area in Bassein District,,17.10190033,95.18573081
115680,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,3958.454165,8.86E-05,T of CO2 per VKT,92.18696114,km,,4.47E+07,vehicle km traveled (VKT),,,Kyaung Kone Urban Area in Bassein District,,17.10190033,95.18573081
115680,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.602169059,3.59E-08,T of CH4 per VKT,92.18696114,km,,4.47E+07,vehicle km traveled (VKT),,,Kyaung Kone Urban Area in Bassein District,,17.10190033,95.18573081
115680,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,4156.438693,5.40E-09,,92.18696114,km,,4.47E+07,vehicle km traveled (VKT),,,Kyaung Kone Urban Area in Bassein District,,17.10190033,95.18573081
115680,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,4072.004383,5.40E-09,,92.18696114,km,,4.47E+07,vehicle km traveled (VKT),,,Kyaung Kone Urban Area in Bassein District,,17.10190033,95.18573081
117713,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.189421255,5.40E-09,T of N2O per VKT,59.13938351,km,,3.51E+07,vehicle km traveled (VKT),,,Minbya Urban Area in Sittwe District,,20.36386654,93.2719567
117713,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,3110.672235,8.86E-05,T of CO2 per VKT,59.13938351,km,,3.51E+07,vehicle km traveled (VKT),,,Minbya Urban Area in Sittwe District,,20.36386654,93.2719567
117713,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.259032592,3.59E-08,T of CH4 per VKT,59.13938351,km,,3.51E+07,vehicle km traveled (VKT),,,Minbya Urban Area in Sittwe District,,20.36386654,93.2719567
117713,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,3266.254426,5.40E-09,,59.13938351,km,,3.51E+07,vehicle km traveled (VKT),,,Minbya Urban Area in Sittwe District,,20.36386654,93.2719567
117713,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,3199.903408,5.40E-09,,59.13938351,km,,3.51E+07,vehicle km traveled (VKT),,,Minbya Urban Area in Sittwe District,,20.36386654,93.2719567
117713,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.237536732,5.40E-09,T of N2O per VKT,60.89024561,km,,4.40E+07,vehicle km traveled (VKT),,,Minbya Urban Area in Sittwe District,,20.36386654,93.2719567
117713,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,3900.823679,8.86E-05,T of CO2 per VKT,60.89024561,km,,4.40E+07,vehicle km traveled (VKT),,,Minbya Urban Area in Sittwe District,,20.36386654,93.2719567
117713,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.578843342,3.59E-08,T of CH4 per VKT,60.89024561,km,,4.40E+07,vehicle km traveled (VKT),,,Minbya Urban Area in Sittwe District,,20.36386654,93.2719567
117713,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,4095.925782,5.40E-09,,60.89024561,km,,4.40E+07,vehicle km traveled (VKT),,,Minbya Urban Area in Sittwe District,,20.36386654,93.2719567
117713,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,4012.720738,5.40E-09,,60.89024561,km,,4.40E+07,vehicle km traveled (VKT),,,Minbya Urban Area in Sittwe District,,20.36386654,93.2719567
119563,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.232012658,5.40E-09,T of N2O per VKT,50.86037543,km,,4.30E+07,vehicle km traveled (VKT),,,Naypyidaw Urban Area in Naypyitaw District,,19.7343435,96.13912111
119563,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,3810.107439,8.86E-05,T of CO2 per VKT,50.86037543,km,,4.30E+07,vehicle km traveled (VKT),,,Naypyidaw Urban Area in Naypyitaw District,,19.7343435,96.13912111
119563,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.542126294,3.59E-08,T of CH4 per VKT,50.86037543,km,,4.30E+07,vehicle km traveled (VKT),,,Naypyidaw Urban Area in Naypyitaw District,,19.7343435,96.13912111
119563,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,4000.672314,5.40E-09,,50.86037543,km,,4.30E+07,vehicle km traveled (VKT),,,Naypyidaw Urban Area in Naypyitaw District,,19.7343435,96.13912111
119563,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,3919.402258,5.40E-09,,50.86037543,km,,4.30E+07,vehicle km traveled (VKT),,,Naypyidaw Urban Area in Naypyitaw District,,19.7343435,96.13912111
119563,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.230249284,5.40E-09,T of N2O per VKT,50.86037772,km,,4.27E+07,vehicle km traveled (VKT),,,Naypyidaw Urban Area in Naypyitaw District,,19.7343435,96.13912111
119563,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,3781.149342,8.86E-05,T of CO2 per VKT,50.86037772,km,,4.27E+07,vehicle km traveled (VKT),,,Naypyidaw Urban Area in Naypyitaw District,,19.7343435,96.13912111
119563,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.530405616,3.59E-08,T of CH4 per VKT,50.86037772,km,,4.27E+07,vehicle km traveled (VKT),,,Naypyidaw Urban Area in Naypyitaw District,,19.7343435,96.13912111
119563,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,3970.26586,5.40E-09,,50.86037772,km,,4.27E+07,vehicle km traveled (VKT),,,Naypyidaw Urban Area in Naypyitaw District,,19.7343435,96.13912111
119563,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,3889.613484,5.40E-09,,50.86037772,km,,4.27E+07,vehicle km traveled (VKT),,,Naypyidaw Urban Area in Naypyitaw District,,19.7343435,96.13912111
119134,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.22664015,5.40E-09,T of N2O per VKT,65.64360036,km,,4.20E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Naypyitaw District,,19.64543061,96.11489473
119134,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,3721.880219,8.86E-05,T of CO2 per VKT,65.64360036,km,,4.20E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Naypyitaw District,,19.64543061,96.11489473
119134,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.506416666,3.59E-08,T of CH4 per VKT,65.64360036,km,,4.20E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Naypyitaw District,,19.64543061,96.11489473
119134,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,3908.032355,5.40E-09,,65.64360036,km,,4.20E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Naypyitaw District,,19.64543061,96.11489473
119134,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,3828.644196,5.40E-09,,65.64360036,km,,4.20E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Naypyitaw District,,19.64543061,96.11489473
119134,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.227727378,5.40E-09,T of N2O per VKT,65.64360036,km,,4.22E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Naypyitaw District,,19.64543061,96.11489473
119134,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,3739.734651,8.86E-05,T of CO2 per VKT,65.64360036,km,,4.22E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Naypyitaw District,,19.64543061,96.11489473
119134,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.513643179,3.59E-08,T of CH4 per VKT,65.64360036,km,,4.22E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Naypyitaw District,,19.64543061,96.11489473
119134,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,3926.779787,5.40E-09,,65.64360036,km,,4.22E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Naypyitaw District,,19.64543061,96.11489473
119134,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,3847.010792,5.40E-09,,65.64360036,km,,4.22E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Naypyitaw District,,19.64543061,96.11489473
116649,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.207139062,5.40E-09,T of N2O per VKT,85.48217894,km,,3.84E+07,vehicle km traveled (VKT),,,Kyauktaw Urban Area in Sittwe District,,20.84494914,92.97584143
116649,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,3401.633722,8.86E-05,T of CO2 per VKT,85.48217894,km,,3.84E+07,vehicle km traveled (VKT),,,Kyauktaw Urban Area in Sittwe District,,20.84494914,92.97584143
116649,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.376798132,3.59E-08,T of CH4 per VKT,85.48217894,km,,3.84E+07,vehicle km traveled (VKT),,,Kyauktaw Urban Area in Sittwe District,,20.84494914,92.97584143
116649,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,3571.768531,5.40E-09,,85.48217894,km,,3.84E+07,vehicle km traveled (VKT),,,Kyauktaw Urban Area in Sittwe District,,20.84494914,92.97584143
116649,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,3499.21127,5.40E-09,,85.48217894,km,,3.84E+07,vehicle km traveled (VKT),,,Kyauktaw Urban Area in Sittwe District,,20.84494914,92.97584143
116649,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.218112405,5.40E-09,T of N2O per VKT,85.48217894,km,,4.04E+07,vehicle km traveled (VKT),,,Kyauktaw Urban Area in Sittwe District,,20.84494914,92.97584143
116649,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,3581.837758,8.86E-05,T of CO2 per VKT,85.48217894,km,,4.04E+07,vehicle km traveled (VKT),,,Kyauktaw Urban Area in Sittwe District,,20.84494914,92.97584143
116649,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.44973502,3.59E-08,T of CH4 per VKT,85.48217894,km,,4.04E+07,vehicle km traveled (VKT),,,Kyauktaw Urban Area in Sittwe District,,20.84494914,92.97584143
116649,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,3760.985584,5.40E-09,,85.48217894,km,,4.04E+07,vehicle km traveled (VKT),,,Kyauktaw Urban Area in Sittwe District,,20.84494914,92.97584143
116649,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,3684.584548,5.40E-09,,85.48217894,km,,4.04E+07,vehicle km traveled (VKT),,,Kyauktaw Urban Area in Sittwe District,,20.84494914,92.97584143
116686,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.21067196,5.40E-09,T of N2O per VKT,75.91084526,km,,3.90E+07,vehicle km traveled (VKT),,,Nattalin Urban Area in Thayarwady District,,18.43270596,95.55280286
116686,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,3459.650911,8.86E-05,T of CO2 per VKT,75.91084526,km,,3.90E+07,vehicle km traveled (VKT),,,Nattalin Urban Area in Thayarwady District,,18.43270596,95.55280286
116686,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.400280365,3.59E-08,T of CH4 per VKT,75.91084526,km,,3.90E+07,vehicle km traveled (VKT),,,Nattalin Urban Area in Thayarwady District,,18.43270596,95.55280286
116686,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,3632.687486,5.40E-09,,75.91084526,km,,3.90E+07,vehicle km traveled (VKT),,,Nattalin Urban Area in Thayarwady District,,18.43270596,95.55280286
116686,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,3558.892711,5.40E-09,,75.91084526,km,,3.90E+07,vehicle km traveled (VKT),,,Nattalin Urban Area in Thayarwady District,,18.43270596,95.55280286
116686,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.2158411,5.40E-09,T of N2O per VKT,75.49319046,km,,4.00E+07,vehicle km traveled (VKT),,,Nattalin Urban Area in Thayarwady District,,18.43270596,95.55280286
116686,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,3544.53842,8.86E-05,T of CO2 per VKT,75.49319046,km,,4.00E+07,vehicle km traveled (VKT),,,Nattalin Urban Area in Thayarwady District,,18.43270596,95.55280286
116686,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.434638257,3.59E-08,T of CH4 per VKT,75.49319046,km,,4.00E+07,vehicle km traveled (VKT),,,Nattalin Urban Area in Thayarwady District,,18.43270596,95.55280286
116686,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,3721.820696,5.40E-09,,75.49319046,km,,4.00E+07,vehicle km traveled (VKT),,,Nattalin Urban Area in Thayarwady District,,18.43270596,95.55280286
116686,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,3646.21526,5.40E-09,,75.49319046,km,,4.00E+07,vehicle km traveled (VKT),,,Nattalin Urban Area in Thayarwady District,,18.43270596,95.55280286
118626,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.207029853,5.40E-09,T of N2O per VKT,46.99330524,km,,3.84E+07,vehicle km traveled (VKT),,,N/A Urban Area in Myoungmya District,,16.89221954,95.17515968
118626,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,3399.840289,8.86E-05,T of CO2 per VKT,46.99330524,km,,3.84E+07,vehicle km traveled (VKT),,,N/A Urban Area in Myoungmya District,,16.89221954,95.17515968
118626,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.376072247,3.59E-08,T of CH4 per VKT,46.99330524,km,,3.84E+07,vehicle km traveled (VKT),,,N/A Urban Area in Myoungmya District,,16.89221954,95.17515968
118626,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,3569.8854,5.40E-09,,46.99330524,km,,3.84E+07,vehicle km traveled (VKT),,,N/A Urban Area in Myoungmya District,,16.89221954,95.17515968
118626,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,3497.366392,5.40E-09,,46.99330524,km,,3.84E+07,vehicle km traveled (VKT),,,N/A Urban Area in Myoungmya District,,16.89221954,95.17515968
118626,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.212120182,5.40E-09,T of N2O per VKT,46.99330524,km,,3.93E+07,vehicle km traveled (VKT),,,N/A Urban Area in Myoungmya District,,16.89221954,95.17515968
118626,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,3483.43358,8.86E-05,T of CO2 per VKT,46.99330524,km,,3.93E+07,vehicle km traveled (VKT),,,N/A Urban Area in Myoungmya District,,16.89221954,95.17515968
118626,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.409906309,3.59E-08,T of CH4 per VKT,46.99330524,km,,3.93E+07,vehicle km traveled (VKT),,,N/A Urban Area in Myoungmya District,,16.89221954,95.17515968
118626,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,3657.65966,5.40E-09,,46.99330524,km,,3.93E+07,vehicle km traveled (VKT),,,N/A Urban Area in Myoungmya District,,16.89221954,95.17515968
118626,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,3583.357598,5.40E-09,,46.99330524,km,,3.93E+07,vehicle km traveled (VKT),,,N/A Urban Area in Myoungmya District,,16.89221954,95.17515968
118312,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.191346067,5.40E-09,T of N2O per VKT,63.20310348,km,,3.55E+07,vehicle km traveled (VKT),,,Taungup Urban Area in Thandwe District,,18.85789358,94.23497881
118312,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,3142.281458,8.86E-05,T of CO2 per VKT,63.20310348,km,,3.55E+07,vehicle km traveled (VKT),,,Taungup Urban Area in Thandwe District,,18.85789358,94.23497881
118312,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.271826303,3.59E-08,T of CH4 per VKT,63.20310348,km,,3.55E+07,vehicle km traveled (VKT),,,Taungup Urban Area in Thandwe District,,18.85789358,94.23497881
118312,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,3299.444604,5.40E-09,,63.20310348,km,,3.55E+07,vehicle km traveled (VKT),,,Taungup Urban Area in Thandwe District,,18.85789358,94.23497881
118312,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,3232.419358,5.40E-09,,63.20310348,km,,3.55E+07,vehicle km traveled (VKT),,,Taungup Urban Area in Thandwe District,,18.85789358,94.23497881
118312,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.208363978,5.40E-09,T of N2O per VKT,63.20310348,km,,3.86E+07,vehicle km traveled (VKT),,,Taungup Urban Area in Thandwe District,,18.85789358,94.23497881
118312,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,3421.749273,8.86E-05,T of CO2 per VKT,63.20310348,km,,3.86E+07,vehicle km traveled (VKT),,,Taungup Urban Area in Thandwe District,,18.85789358,94.23497881
118312,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.384939824,3.59E-08,T of CH4 per VKT,63.20310348,km,,3.86E+07,vehicle km traveled (VKT),,,Taungup Urban Area in Thandwe District,,18.85789358,94.23497881
118312,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,3592.890175,5.40E-09,,63.20310348,km,,3.86E+07,vehicle km traveled (VKT),,,Taungup Urban Area in Thandwe District,,18.85789358,94.23497881
118312,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,3519.903846,5.40E-09,,63.20310348,km,,3.86E+07,vehicle km traveled (VKT),,,Taungup Urban Area in Thandwe District,,18.85789358,94.23497881
118639,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.205426244,5.40E-09,T of N2O per VKT,57.39997951,km,,3.81E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Yamethin District,,19.63660171,96.1116233
118639,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,3373.505857,8.86E-05,T of CO2 per VKT,57.39997951,km,,3.81E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Yamethin District,,19.63660171,96.1116233
118639,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.365413487,3.59E-08,T of CH4 per VKT,57.39997951,km,,3.81E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Yamethin District,,19.63660171,96.1116233
118639,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,3542.233835,5.40E-09,,57.39997951,km,,3.81E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Yamethin District,,19.63660171,96.1116233
118639,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,3470.276544,5.40E-09,,57.39997951,km,,3.81E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Yamethin District,,19.63660171,96.1116233
118639,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.19965874,5.40E-09,T of N2O per VKT,57.43044779,km,,3.70E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Yamethin District,,19.63660171,96.1116233
118639,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,3278.792012,8.86E-05,T of CO2 per VKT,57.43044779,km,,3.70E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Yamethin District,,19.63660171,96.1116233
118639,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.327078423,3.59E-08,T of CH4 per VKT,57.43044779,km,,3.70E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Yamethin District,,19.63660171,96.1116233
118639,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,3442.782818,5.40E-09,,57.43044779,km,,3.70E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Yamethin District,,19.63660171,96.1116233
118639,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,3372.845785,5.40E-09,,57.43044779,km,,3.70E+07,vehicle km traveled (VKT),,,Lewe Urban Area in Yamethin District,,19.63660171,96.1116233
119192,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.179492857,5.40E-09,T of N2O per VKT,55.97919563,km,,3.33E+07,vehicle km traveled (VKT),,,N/A Urban Area in Maubin District,,16.8983345,95.1808928
119192,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,2947.628269,8.86E-05,T of CO2 per VKT,55.97919563,km,,3.33E+07,vehicle km traveled (VKT),,,N/A Urban Area in Maubin District,,16.8983345,95.1808928
119192,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,1.193041175,3.59E-08,T of CH4 per VKT,55.97919563,km,,3.33E+07,vehicle km traveled (VKT),,,N/A Urban Area in Maubin District,,16.8983345,95.1808928
119192,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,3095.055716,5.40E-09,,55.97919563,km,,3.33E+07,vehicle km traveled (VKT),,,N/A Urban Area in Maubin District,,16.8983345,95.1808928
119192,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,3032.182446,5.40E-09,,55.97919563,km,,3.33E+07,vehicle km traveled (VKT),,,N/A Urban Area in Maubin District,,16.8983345,95.1808928
119192,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.183035021,5.40E-09,T of N2O per VKT,55.97919563,km,,3.39E+07,vehicle km traveled (VKT),,,N/A Urban Area in Maubin District,,16.8983345,95.1808928
119192,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,3005.797628,8.86E-05,T of CO2 per VKT,55.97919563,km,,3.39E+07,vehicle km traveled (VKT),,,N/A Urban Area in Maubin District,,16.8983345,95.1808928
119192,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,1.216584999,3.59E-08,T of CH4 per VKT,55.97919563,km,,3.39E+07,vehicle km traveled (VKT),,,N/A Urban Area in Maubin District,,16.8983345,95.1808928
119192,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,3156.134451,5.40E-09,,55.97919563,km,,3.39E+07,vehicle km traveled (VKT),,,N/A Urban Area in Maubin District,,16.8983345,95.1808928
119192,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,3092.020422,5.40E-09,,55.97919563,km,,3.39E+07,vehicle km traveled (VKT),,,N/A Urban Area in Maubin District,,16.8983345,95.1808928
117753,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.181122141,5.40E-09,T of N2O per VKT,63.24502193,km,,3.36E+07,vehicle km traveled (VKT),,,Thanatpin Urban Area in Pegu District,,17.28708239,96.57929872
117753,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,2974.38435,8.86E-05,T of CO2 per VKT,63.24502193,km,,3.36E+07,vehicle km traveled (VKT),,,Thanatpin Urban Area in Pegu District,,17.28708239,96.57929872
